"Weights","0.018182","0.036364","0.054545","0.072727","0.090909","0.109091","0.127273","0.145455","0.163636","0.181818"
"Sequential","0.000000","0.200000","0.300000","0.400000","0.100000","0.000000","0.000000","0.000000","0.000000","0.000000"
"White Noise","0.000000","0.000000","0.000000","0.200000","0.100000","0.100000","0.000000","0.100000","0.100000","0.400000"
"Golden Ratio","0.000000","0.000000","0.100000","0.100000","0.100000","0.100000","0.100000","0.200000","0.100000","0.200000"
"Pi","0.000000","0.000000","0.000000","0.200000","0.000000","0.200000","0.200000","0.100000","0.100000","0.200000"
"Sqrt2","0.000000","0.000000","0.100000","0.100000","0.100000","0.100000","0.200000","0.000000","0.200000","0.200000"
"Alias White Noise","0.000000","0.100000","0.000000","0.100000","0.000000","0.100000","0.000000","0.000000","0.400000","0.300000"
"Alias R2","0.100000","0.000000","0.000000","0.000000","0.000000","0.200000","0.100000","0.400000","0.000000","0.200000"
"Alias R2 (Additive)","0.000000","0.000000","0.000000","0.000000","0.000000","0.300000","0.100000","0.400000","0.000000","0.200000"
"Alias GR / Sqrt2","0.100000","0.100000","0.000000","0.000000","0.100000","0.100000","0.100000","0.100000","0.100000","0.300000"
"Alias Sobol","0.000000","0.100000","0.000000","0.100000","0.000000","0.100000","0.200000","0.100000","0.100000","0.300000"
